frame,landmark,x,y,z,visibility
58,5,0.056753311306238174,0.2354964017868042,-0.02079799585044384,
58,6,0.05621770769357681,0.2353360652923584,-0.02085462026298046,
58,7,0.05099930241703987,0.23779712617397308,0.021000688895583153,
58,8,0.0510895811021328,0.23807719349861145,-0.05322497710585594,
58,9,0.05588451027870178,0.2545471787452698,0.00225381669588387,
58,10,0.05548607558012009,0.2540900409221649,-0.019254671409726143,
58,11,0.044063929468393326,0.29293081164360046,0.06772037595510483,
58,12,0.03726055100560188,0.2888547480106354,-0.0949765145778656,
58,13,0.04580702260136604,0.37238243222236633,0.08553627878427505,
58,14,0.0379316620528698,0.36589571833610535,-0.12219370156526566,
58,15,0.0554003044962883,0.4269493520259857,0.06499556452035904,
58,16,0.048439737409353256,0.42581188678741455,-0.12745431065559387,
58,17,0.057111576199531555,0.44475722312927246,0.06473211944103241,
58,18,0.0510830283164978,0.4478207230567932,-0.14417093992233276,
58,19,0.0564824640750885,0.4478178918361664,0.05329010635614395,
58,20,0.055971331894397736,0.4459274709224701,-0.1426689326763153,
58,21,0.05536672845482826,0.4407218098640442,0.058742258697748184,
58,22,0.054976560175418854,0.43953409790992737,-0.12668266892433167,
58,23,0.04416501894593239,0.43284526467323303,0.04788794368505478,
58,24,0.038269009441137314,0.4326077699661255,-0.04786340892314911,
58,25,0.04490070044994354,0.5362070798873901,0.05290573462843895,
58,26,0.055705294013023376,0.5329413414001465,-0.02636776678264141,
58,27,0.03452860563993454,0.6400477886199951,0.0816999301314354,
58,28,0.06892519444227219,0.6340212225914001,0.014522198587656021,
58,29,0.030478719621896744,0.6552479267120361,0.08244295418262482,
58,30,0.06698017567396164,0.6433722376823425,0.01675398461520672,
58,31,0.05447012931108475,0.6595252156257629,0.055392954498529434,
58,32,0.09316477924585342,0.6444717049598694,-0.015332898125052452,
59,0,0.05880405008792877,0.24637071788311005,-0.0091154919937253,
59,1,0.05723603069782257,0.23547522723674774,-0.00423941295593977,
59,2,0.05671880021691322,0.23518210649490356,-0.004275149200111628,
59,3,0.05627071484923363,0.23500043153762817,-0.004288497846573591,
59,4,0.0573074147105217,0.2353580743074417,-0.020805269479751587,
59,5,0.05675456300377846,0.2350909560918808,-0.020810501649975777,
59,6,0.05622150003910065,0.23492857813835144,-0.020867399871349335,
59,7,0.05126534774899483,0.23760254681110382,0.021623287349939346,
59,8,0.05108942836523056,0.23769529163837433,-0.053239889442920685,
59,9,0.055941078811883926,0.2542431950569153,0.002339285332709551,
59,10,0.055489182472229004,0.25374743342399597,-0.019269725307822227,
59,11,0.044978801161050797,0.29264307022094727,0.0684654638171196,
59,12,0.037430185824632645,0.28860336542129517,-0.0950780138373375,
59,13,0.04617932438850403,0.37024280428886414,0.08619725704193115,
59,14,0.03718697279691696,0.3650262951850891,-0.12194856256246567,
59,15,0.056893493980169296,0.42641204595565796,0.06236300244927406,
59,16,0.04907135292887688,0.42546334862709045,-0.1266305297613144,
59,17,0.06058751046657562,0.4445459842681885,0.0614602193236351,
59,18,0.05161762982606888,0.4473714232444763,-0.14304129779338837,
59,19,0.059838276356458664,0.4473828375339508,0.050006210803985596,
59,20,0.056381918489933014,0.44534367322921753,-0.14204007387161255,
59,21,0.058442529290914536,0.44031405448913574,0.0559072345495224,
59,22,0.05524894595146179,0.4387764632701874,-0.1259848177433014,
59,23,0.045076727867126465,0.4324437081813812,0.04786117747426033,
59,24,0.03828038275241852,0.4322039783000946,-0.04783368855714798,
59,25,0.04526032134890556,0.535774827003479,0.05372501164674759,
59,26,0.056278496980667114,0.5325181484222412,-0.027644935995340347,
59,27,0.034611474722623825,0.6389731764793396,0.08162380009889603,
59,28,0.06900674104690552,0.6338163614273071,0.00923491083085537,
59,29,0.030530977994203568,0.6551727652549744,0.08214697986841202,
59,30,0.06711213290691376,0.6433143019676208,0.010770591907203197,
59,31,0.05458729341626167,0.6583705544471741,0.054223015904426575,
59,32,0.0933038592338562,0.6444795727729797,-0.02461252361536026,
60,0,0.05892011895775795,0.24634923040866852,-0.008365130051970482,
60,1,0.05724606290459633,0.23538488149642944,-0.003779761726036668,
60,2,0.05671977624297142,0.2350742667913437,-0.0038162278942763805,
60,3,0.05626971274614334,0.23488859832286835,-0.0038304575718939304,
60,4,0.05741721764206886,0.23531226813793182,-0.020431121811270714,
60,5,0.05693933740258217,0.23503221571445465,-0.020437465980648994,
60,6,0.05651215463876724,0.23486652970314026,-0.0204943735152483,
60,7,0.051236044615507126,0.23740530014038086,0.020934298634529114,
60,8,0.051279738545417786,0.23748564720153809,-0.054091665893793106,
60,9,0.05603811889886856,0.25408464670181274,0.002543982584029436,
60,10,0.055830277502536774,0.25355932116508484,-0.019117340445518494,
60,11,0.04425371438264847,0.2925538718700409,0.06572406738996506,
60,12,0.03858507052063942,0.2881934344768524,-0.09563847631216049,
60,13,0.04599714279174805,0.3674311637878418,0.08106835931539536,
60,14,0.03730868548154831,0.3650408983230591,-0.12061135470867157,
60,15,0.05667278170585632,0.4263435900211334,0.05458429828286171,
60,16,0.04944485425949097,0.4252147078514099,-0.1190558448433876,
60,17,0.06028915196657181,0.44434818625450134,0.052893709391355515,
60,18,0.051896773278713226,0.4468134641647339,-0.13476695120334625,
60,19,0.059749871492385864,0.4450053572654724,0.04148290306329727,
60,20,0.056610435247421265,0.4436943829059601,-0.13456930220127106,
60,21,0.05835972726345062,0.4387388527393341,0.04799015074968338,
60,22,0.05537617579102516,0.4374568462371826,-0.11860272288322449,
60,23,0.045037463307380676,0.43058833479881287,0.047806642949581146,
60,24,0.03843863308429718,0.43122410774230957,-0.047777920961380005,
60,25,0.04550006985664368,0.5355433225631714,0.05393669754266739,
60,26,0.05635114014148712,0.5309110283851624,-0.027845237404108047,
60,27,0.03871837258338928,0.6387950778007507,0.08229051530361176,
60,28,0.0689106211066246,0.6322943568229675,0.009169165976345539,
60,29,0.03154604882001877,0.6499139666557312,0.08274513483047485,
60,30,0.06675437837839127,0.6399973034858704,0.010677709244191647,
60,31,0.056865449994802475,0.6542103886604309,0.05474289134144783,
60,32,0.0927923321723938,0.6443716883659363,-0.024584459140896797,
61,0,0.05834178999066353,0.24857501685619354,-0.002647625282406807,
61,1,0.05680694058537483,0.23787032067775726,0.0018311849562451243,
61,2,0.056283701211214066,0.23749740421772003,0.0017974207876250148,
61,3,0.055818822234869,0.237221360206604,0.0017812418518587947,
61,4,0.05709735304117203,0.2377803474664688,-0.014834580011665821,
61,5,0.05670816823840141,0.23742328584194183,-0.014844461344182491,
61,6,0.05633312091231346,0.23716449737548828,-0.014909288845956326,
61,7,0.05072510242462158,0.23909211158752441,0.024087317287921906,
61,8,0.051059696823358536,0.23916572332382202,-0.050662651658058167,
61,9,0.05547168478369713,0.255982369184494,0.0074910917319357395,
61,10,0.05536215752363205,0.2555391490459442,-0.01412490475922823,
61,11,0.043198537081480026,0.29262015223503113,0.0671890527009964,
61,12,0.037996333092451096,0.28871122002601624,-0.09444068372249603,
61,13,0.0447046123445034,0.36579927802085876,0.08120287209749222,
61,14,0.03734133765101433,0.3659232258796692,-0.11461998522281647,
61,15,0.05507010594010353,0.42616593837738037,0.054651740938425064,
61,16,0.04968106001615524,0.4225204288959503,-0.10679146647453308,
61,17,0.05728733167052269,0.4437081217765808,0.052893977612257004,
61,18,0.05241699516773224,0.44243520498275757,-0.12108056247234344,
61,19,0.056659698486328125,0.44492602348327637,0.04184870794415474,
61,20,0.05555146932601929,0.4420078992843628,-0.12030504643917084,
61,21,0.05554703623056412,0.43868640065193176,0.04820748046040535,
61,22,0.05547589436173439,0.4320860803127289,-0.10587289929389954,
61,23,0.044165246188640594,0.43197399377822876,0.0478995107114315,
61,24,0.03795381635427475,0.4321003556251526,-0.047866854816675186,
61,25,0.04519788548350334,0.5355435013771057,0.05437737703323364,
61,26,0.05728194862604141,0.5308155417442322,-0.02726198546588421,
61,27,0.03587846830487251,0.6387588381767273,0.07957786321640015,
61,28,0.06892333924770355,0.633697509765625,0.009424666874110699,
61,29,0.030189065262675285,0.6529601216316223,0.0796552449464798,
61,30,0.06676974892616272,0.6440783143043518,0.011103733442723751,
61,31,0.05413801968097687,0.6575052738189697,0.052116166800260544,
61,32,0.09277866780757904,0.6444958448410034,-0.02195943519473076,
62,0,0.05601247772574425,0.25087404251098633,-0.0032534559722989798,
62,1,0.05494236573576927,0.24052375555038452,0.0013536015758290887,
62,2,0.05446885898709297,0.24014510214328766,0.0013199277454987168,
62,3,0.05406215414404869,0.23983360826969147,0.001304941950365901,
62,4,0.055426377803087234,0.2402421534061432,-0.015307743102312088,
62,5,0.05523670092225075,0.2397579401731491,-0.015316237695515156,
62,6,0.0550805889070034,0.23935197293758392,-0.015377311035990715,
62,7,0.0491461344063282,0.24130366742610931,0.024069875478744507,
62,8,0.0502808652818203,0.2410576492547989,-0.05066845938563347,
62,9,0.053449779748916626,0.25772809982299805,0.007112103048712015,
62,10,0.05349874123930931,0.2572392225265503,-0.014525959268212318,
62,11,0.04226464033126831,0.2934860587120056,0.06703319400548935,
62,12,0.03719932585954666,0.2898598611354828,-0.09364988654851913,
62,13,0.04319360479712486,0.36525845527648926,0.08128733187913895,
62,14,0.03613220900297165,0.3655838072299957,-0.11492041498422623,
62,15,0.051363080739974976,0.4292835593223572,0.05543560907244682,
62,16,0.045783162117004395,0.4252130091190338,-0.10890046507120132,
62,17,0.053077537566423416,0.4470294713973999,0.053697939962148666,
62,18,0.046591971069574356,0.4448440372943878,-0.12359525263309479,
62,19,0.05371897295117378,0.4463677704334259,0.0426088348031044,
62,20,0.0509025864303112,0.4433540403842926,-0.12211199104785919,
62,21,0.052621547132730484,0.4401751160621643,0.0489657036960125,
62,22,0.04996078461408615,0.43545764684677124,-0.10782873630523682,
62,23,0.043868083506822586,0.4326774775981903,0.04737472906708717,
62,24,0.037103716284036636,0.4325734078884125,-0.04734030365943909,
62,25,0.04534713923931122,0.5357078909873962,0.05395951494574547,
62,26,0.05706123635172844,0.5317381024360657,-0.02816871739923954,
62,27,0.03454082831740379,0.6380706429481506,0.07949335873126984,
62,28,0.06753307580947876,0.6346946954727173,0.006288355216383934,
62,29,0.030155543237924576,0.6522409915924072,0.07968875765800476,
62,30,0.06453148275613785,0.6487244963645935,0.007731322664767504,
62,31,0.052974995225667953,0.6592822670936584,0.052063148468732834,
62,32,0.09139446914196014,0.6452258229255676,-0.026766525581479073,
63,0,0.055277954787015915,0.2510269582271576,-0.010549796745181084,
63,1,0.05411894991993904,0.2407495230436325,-0.004935450851917267,
63,2,0.053659189492464066,0.2403901070356369,-0.004961824044585228,
63,3,0.05329060181975365,0.2400907278060913,-0.00496362429112196,
63,4,0.05455006659030914,0.24052639305591583,-0.02187943086028099,
63,5,0.05434834957122803,0.24009890854358673,-0.021902572363615036,
63,6,0.05421489104628563,0.23973403871059418,-0.02197103574872017,
63,7,0.04822254925966263,0.24177655577659607,0.021550044417381287,
63,8,0.04943161830306053,0.24152638018131256,-0.05454501509666443,
63,9,0.05268814414739609,0.25818926095962524,0.0011058247182518244,
63,10,0.052739087492227554,0.2577223479747772,-0.020937403663992882,
63,11,0.04054722934961319,0.29378700256347656,0.06506646424531937,
63,12,0.03632521256804466,0.29089829325675964,-0.09779933094978333,
63,13,0.04216481372714043,0.36496302485466003,0.07112110406160355,
63,14,0.03550618141889572,0.3653484582901001,-0.11412730067968369,
63,15,0.05013427138328552,0.42859432101249695,0.03129594400525093,
63,16,0.046592120081186295,0.42319557070732117,-0.0876457616686821,
63,17,0.051246099174022675,0.4484049081802368,0.02603154629468918,
63,18,0.0474938303232193,0.4411132037639618,-0.1000732034444809,
63,19,0.051433030515909195,0.4465506672859192,0.016271362081170082,
63,20,0.05172896012663841,0.4367072880268097,-0.09957582503557205,
63,21,0.05044427886605263,0.44022348523139954,0.024743206799030304,
63,22,0.05137040838599205,0.43071722984313965,-0.0864468589425087,
63,23,0.04213516041636467,0.43299126625061035,0.04991995915770531,
63,24,0.0363008938729763,0.43327009677886963,-0.04990420117974281,
63,25,0.04325900599360466,0.5355882048606873,0.06828252971172333,
63,26,0.05669453367590904,0.5320825576782227,-0.0273603405803442,
63,27,0.03264552727341652,0.6376007199287415,0.10253505408763885,
63,28,0.06664587557315826,0.6348502039909363,0.016029562801122665,
63,29,0.027007192373275757,0.6514022350311279,0.10354175418615341,
63,30,0.064335897564888,0.6494590640068054,0.018499353900551796,
63,31,0.051258526742458344,0.658828854560852,0.07438484579324722,
63,32,0.09098973125219345,0.6450827121734619,-0.017851054668426514,
64,0,0.05473138391971588,0.25059202313423157,-0.006056826561689377,
64,1,0.05352999269962311,0.2402590811252594,-0.0006204750388860703,
64,2,0.05307888239622116,0.23990464210510254,-0.0006489476072601974,
64,3,0.05271575599908829,0.23961187899112701,-0.0006557845044881105,
64,4,0.05382724478840828,0.24010953307151794,-0.017290577292442322,
64,5,0.05354258418083191,0.23976761102676392,-0.017303168773651123,
64,6,0.05332719534635544,0.23949845135211945,-0.01735888235270977,
64,7,0.04748065024614334,0.24153004586696625,0.025577370077371597,
64,8,0.04829905554652214,0.24099412560462952,-0.04937256500124931,
64,9,0.052074581384658813,0.25791534781455994,0.005558323115110397,
64,10,0.05204424634575844,0.2575954794883728,-0.016166994348168373,
64,11,0.04033078998327255,0.2936554253101349,0.07097040116786957,
64,12,0.03530602157115936,0.2898280620574951,-0.09342885762453079,
64,13,0.042226336896419525,0.3629909157752991,0.08566273748874664,
64,14,0.035738296806812286,0.36300286650657654,-0.11079641431570053,
64,15,0.05064961686730385,0.4257994592189789,0.0568484403192997,
64,16,0.04691913723945618,0.42155712842941284,-0.09663242846727371,
64,17,0.0522337444126606,0.4456702768802643,0.054936036467552185,
64,18,0.047698974609375,0.4382777214050293,-0.11047929525375366,
64,19,0.05244395509362221,0.44496288895606995,0.04424937814474106,
64,20,0.05181429907679558,0.4340323805809021,-0.10986857861280441,
64,21,0.05133093148469925,0.43861711025238037,0.05044174566864967,
64,22,0.05187520012259483,0.42810559272766113,-0.09566588699817657,
64,23,0.04106784611940384,0.4316023588180542,0.04986897110939026,
64,24,0.03544352203607559,0.4321267008781433,-0.04985639080405235,
64,25,0.04280412942171097,0.5344619750976562,0.06220657378435135,
64,26,0.05572819337248802,0.5283800363540649,-0.02775650843977928,
64,27,0.031956300139427185,0.6364096403121948,0.08797348290681839,
64,28,0.065639428794384,0.6329391002655029,0.010875511914491653,
64,29,0.026908449828624725,0.6505840420722961,0.088103286921978,
64,30,0.06340933591127396,0.6477071046829224,0.012922991998493671,
64,31,0.05169161036610603,0.6576820611953735,0.05962091311812401,
64,32,0.08999037742614746,0.6439370512962341,-0.02029191330075264,
65,0,0.054421138018369675,0.24968503415584564,-0.007085304707288742,
65,1,0.05313266068696976,0.24003693461418152,-0.0014233344700187445,
65,2,0.05274813994765282,0.23965345323085785,-0.0014509413158521056,
65,3,0.052443936467170715,0.23934924602508545,-0.001453894772566855,
65,4,0.05315415933728218,0.23990610241889954,-0.01806618645787239,
65,5,0.0527542345225811,0.23951441049575806,-0.01807897351682186,
65,6,0.05241775140166283,0.23919788002967834,-0.018133575096726418,
65,7,0.04737616330385208,0.24080725014209747,0.025090154260396957,
65,8,0.04768133908510208,0.24002499878406525,-0.049955204129219055,
65,9,0.051959458738565445,0.2561623454093933,0.005000834818929434,
65,10,0.051633384078741074,0.25572407245635986,-0.016685623675584793,
65,11,0.04010308161377907,0.29160356521606445,0.070558562874794,
65,12,0.03529181703925133,0.28741657733917236,-0.09280385822057724,
65,13,0.04170120507478714,0.3617468476295471,0.08228122442960739,
65,14,0.03458810970187187,0.36019232869148254,-0.11161603778600693,
65,15,0.05061592534184456,0.4250231683254242,0.046892862766981125,
65,16,0.04662936553359032,0.42043039202690125,-0.10016632825136185,
65,17,0.05259983614087105,0.44368091225624084,0.04364991560578346,
65,18,0.047744009643793106,0.4380449652671814,-0.11415942013263702,
65,19,0.05300414562225342,0.44450488686561584,0.032483868300914764,
65,20,0.05201262608170509,0.43405038118362427,-0.11305681616067886,
65,21,0.05183099955320358,0.4381439685821533,0.04015837237238884,
65,22,0.05114399641752243,0.42803072929382324,-0.09911440312862396,
65,23,0.04107540845870972,0.43016108870506287,0.049727942794561386,
65,24,0.03546631336212158,0.43064358830451965,-0.049708686769008636,
65,25,0.04259847477078438,0.5331742763519287,0.05542735010385513,
65,26,0.05575995892286301,0.527921736240387,-0.03423113375902176,
65,27,0.0312848724424839,0.6331662535667419,0.07927882671356201,
65,28,0.06572931259870529,0.6329256296157837,-0.0036892725620418787,
65,29,0.026466649025678635,0.6474951505661011,0.07927340269088745,
65,30,0.06350190937519073,0.6473717093467712,-0.0030203608330339193,
65,31,0.05072399601340294,0.6529885530471802,0.05018306151032448,
65,32,0.09010486304759979,0.6435139179229736,-0.04138173907995224,
66,0,0.056983016431331635,0.24343809485435486,-0.022054167464375496,
66,1,0.055617477744817734,0.2338099181652069,-0.015583287924528122,
66,2,0.05524837598204613,0.23357810080051422,-0.01561326626688242,
66,3,0.054914653301239014,0.23350824415683746,-0.015606111846864223,
66,4,0.05553147941827774,0.23389875888824463,-0.03283114358782768,
66,5,0.055074628442525864,0.23374459147453308,-0.03284270688891411,
66,6,0.05460093915462494,0.23375758528709412,-0.03289801999926567,
66,7,0.05001375451683998,0.23558036983013153,0.0165102481842041,
66,8,0.04941748455166817,0.23597225546836853,-0.061294104903936386,
66,9,0.05463360995054245,0.2508208155632019,-0.00826507993042469,
66,10,0.05428918078541756,0.2504144012928009,-0.03074664995074272,
66,11,0.040239982306957245,0.2848977744579315,0.06631767004728317,
66,12,0.037959687411785126,0.2830590307712555,-0.10120973736047745,
66,13,0.045179616659879684,0.3600393235683441,0.07324734330177307,
66,14,0.03721552714705467,0.36017176508903503,-0.12360449880361557,
66,15,0.052516743540763855,0.42008909583091736,0.032901737838983536,
66,16,0.048175979405641556,0.4212130904197693,-0.11719566583633423,
66,17,0.05486278608441353,0.4376673996448517,0.028894862160086632,
66,18,0.05216572806239128,0.4381465017795563,-0.1338491290807724,
66,19,0.05389354005455971,0.4377787113189697,0.017095571383833885,
66,20,0.05350755900144577,0.43453386425971985,-0.13251428306102753,
66,21,0.05272531509399414,0.43052342534065247,0.0257724616676569,
66,22,0.051657937467098236,0.43051570653915405,-0.11621368676424026,
66,23,0.04167482629418373,0.42465537786483765,0.050577085465192795,
66,24,0.037338849157094955,0.4257885217666626,-0.05056091770529747,
66,25,0.042710255831480026,0.5281868577003479,0.056216031312942505,
66,26,0.05647091194987297,0.5255398154258728,-0.0373629666864872,
66,27,0.032546065747737885,0.6303487420082092,0.08110078424215317,
66,28,0.06670204550027847,0.628044843673706,-0.004046298563480377,
66,29,0.02886396273970604,0.6440982818603516,0.08073106408119202,
66,30,0.06536388397216797,0.6408013105392456,-0.0034507992677390575,
66,31,0.05405988171696663,0.6475621461868286,0.05182480812072754,
66,32,0.09068117290735245,0.6405423283576965,-0.043709781020879745,
67,0,0.05971740558743477,0.2378581315279007,-0.018989726901054382,
67,1,0.05824492126703262,0.22803547978401184,-0.012885551899671555,
67,2,0.05784451216459274,0.22790062427520752,-0.012917906977236271,
67,3,0.05746045336127281,0.22793452441692352,-0.012916711159050465,
67,4,0.05820007994771004,0.22803717851638794,-0.02975914627313614,
67,5,0.057745564728975296,0.2278352677822113,-0.02976875565946102,
67,6,0.05725525692105293,0.2278168648481369,-0.0298247542232275,
67,7,0.05248351767659187,0.22992506623268127,0.017580099403858185,
67,8,0.05171220377087593,0.23039542138576508,-0.05916653946042061,
67,9,0.05738485977053642,0.24557612836360931,-0.005892785266041756,
67,10,0.05711071938276291,0.24493888020515442,-0.027862101793289185,
67,11,0.043979350477457047,0.2802809178829193,0.0663721114397049,
67,12,0.03874549642205238,0.2774439752101898,-0.10039932280778885,
67,13,0.04643811285495758,0.35367271304130554,0.07454672455787659,
67,14,0.040924131870269775,0.3527665436267853,-0.12176668643951416,
67,15,0.057068489491939545,0.4139120876789093,0.03916987031698227,
67,16,0.052419885993003845,0.4175926148891449,-0.11981388926506042,
67,17,0.05900685116648674,0.4307304918766022,0.03600652515888214,
67,18,0.054547835141420364,0.43541157245635986,-0.13631881773471832,
67,19,0.06236916780471802,0.4303624629974365,0.02470315247774124,
67,20,0.055203307420015335,0.4342987537384033,-0.13517168164253235,
67,21,0.056870102882385254,0.4237837791442871,0.03235787898302078,
67,22,0.0541800819337368,0.42879894375801086,-0.11900870501995087,
67,23,0.04380909726023674,0.41714751720428467,0.05010462552309036,
67,24,0.03827102854847908,0.41808924078941345,-0.05007204785943031,
67,25,0.04499645531177521,0.523241400718689,0.048639778047800064,
67,26,0.05555524304509163,0.5173397064208984,-0.04175345599651337,
67,27,0.03410746157169342,0.6228298544883728,0.07043707370758057,
67,28,0.0686870664358139,0.6245689988136292,-0.01661636494100094,
67,29,0.031084982678294182,0.6348567605018616,0.07017441838979721,
67,30,0.0683608427643776,0.6370618939399719,-0.01683935523033142,
67,31,0.05274504795670509,0.642848551273346,0.04067807272076607,
67,32,0.09283743053674698,0.6361795663833618,-0.058360546827316284,
68,0,0.06045094132423401,0.2340896725654602,-0.017219774425029755,
68,1,0.05906030535697937,0.22443494200706482,-0.011457114480435848,
68,2,0.05874352529644966,0.22438080608844757,-0.011487622745335102,
68,3,0.05843699723482132,0.22449393570423126,-0.011486366391181946,
68,4,0.05872664600610733,0.22413977980613708,-0.028043650090694427,
68,5,0.058145396411418915,0.2238117903470993,-0.02805238589644432,
68,6,0.05751524865627289,0.2236473113298416,-0.028105325996875763,
68,7,0.05352602154016495,0.22683051228523254,0.018009519204497337,
68,8,0.0517960749566555,0.22630846500396729,-0.05843883380293846,
68,9,0.058162812143564224,0.24206477403640747,-0.004519930575042963,
68,10,0.05758662149310112,0.24100953340530396,-0.026176905259490013,
68,11,0.0457010492682457,0.2780483067035675,0.06618960201740265,
68,12,0.03897355496883392,0.2739691138267517,-0.0972122773528099,
68,13,0.047141097486019135,0.35028111934661865,0.07526654750108719,
68,14,0.04192248359322548,0.3501378297805786,-0.1189814880490303,
68,15,0.058910053223371506,0.41104206442832947,0.04228388890624046,
68,16,0.05368168279528618,0.4168768525123596,-0.11762049794197083,
68,17,0.062341757118701935,0.42832326889038086,0.04000968486070633,
68,18,0.05568304657936096,0.43510183691978455,-0.1336221694946289,
68,19,0.06484959274530411,0.42999982833862305,0.02737821452319622,
68,20,0.056141987442970276,0.434520959854126,-0.13258378207683563,
68,21,0.058704081922769547,0.4211670458316803,0.035213813185691833,
68,22,0.055314451456069946,0.4287670850753784,-0.1167895644903183,
68,23,0.04517817124724388,0.4126625955104828,0.04796091467142105,
68,24,0.039141278713941574,0.41353273391723633,-0.04791398346424103,
68,25,0.048544030636548996,0.5182310938835144,0.04098477214574814,
68,26,0.05499335750937462,0.511065661907196,-0.040978580713272095,
68,27,0.03568153828382492,0.6123418807983398,0.059482283890247345,
68,28,0.06930245459079742,0.6219326257705688,-0.02027262933552265,
68,29,0.03142359480261803,0.6269344091415405,0.059236906468868256,
68,30,0.06862162798643112,0.6351048350334167,-0.020931018516421318,
68,31,0.05218552425503731,0.6332118511199951,0.03139333799481392,
68,32,0.09417854249477386,0.6318671107292175,-0.061393801122903824,
69,0,0.06013210862874985,0.23139308393001556,-0.016290009021759033,
69,1,0.05874238535761833,0.2217440903186798,-0.010447884909808636,
69,2,0.05843183770775795,0.22177554666996002,-0.010479065589606762,
69,3,0.05815087631344795,0.22197210788726807,-0.010479850694537163,
69,4,0.05852978304028511,0.22110290825366974,-0.02711673080921173,
69,5,0.05811752751469612,0.22066287696361542,-0.02712608315050602,
69,6,0.05726229026913643,0.22039560973644257,-0.027179617434740067,
69,7,0.05317416787147522,0.22409918904304504,0.01977277174592018,
69,8,0.05121217295527458,0.22292494773864746,-0.05713316425681114,
69,9,0.057784684002399445,0.23958660662174225,-0.003621120937168598,
69,10,0.05732616037130356,0.23811571300029755,-0.02531209960579872,
69,11,0.045370303094387054,0.2757878005504608,0.06776152551174164,
69,12,0.03872105851769447,0.2715064585208893,-0.09509871155023575,
69,13,0.04688165709376335,0.34611940383911133,0.07960185408592224,
69,14,0.03893858566880226,0.350330114364624,-0.11776918172836304,
69,15,0.05821666121482849,0.4080793559551239,0.048761092126369476,
69,16,0.05275363475084305,0.41204211115837097,-0.11624536663293839,
69,17,0.061341624706983566,0.4274756610393524,0.04631037637591362,
69,18,0.055581603199243546,0.4310316741466522,-0.13209247589111328,
69,19,0.0630267858505249,0.4275599718093872,0.034545961767435074,
69,20,0.05708608403801918,0.42838671803474426,-0.13086603581905365,
69,21,0.05908779427409172,0.4204387068748474,0.04201401025056839,
69,22,0.05595611035823822,0.4218199551105499,-0.11532517522573471,
69,23,0.04484226927161217,0.4115910232067108,0.047976717352867126,
69,24,0.03907688707113266,0.41289323568344116,-0.04792950674891472,
69,25,0.04695720970630646,0.5172650218009949,0.044554416090250015,
69,26,0.0546843521296978,0.5102627873420715,-0.041986506432294846,
69,27,0.034552041441202164,0.6149724721908569,0.06396815180778503,
69,28,0.06919705122709274,0.6193164587020874,-0.01888762041926384,
69,29,0.030903562903404236,0.6304155588150024,0.06338098645210266,
69,30,0.06837879866361618,0.6331337094306946,-0.01940399594604969,
69,31,0.05223764106631279,0.6336758136749268,0.03340733051300049,
69,32,0.09403670579195023,0.6284534931182861,-0.0609472393989563,
70,0,0.059287179261446,0.22890470921993256,-0.013269591145217419,
70,1,0.05813294276595116,0.21903803944587708,-0.0076903048902750015,
70,2,0.0579693503677845,0.21900922060012817,-0.007720364723354578,
70,3,0.057850971817970276,0.21913361549377441,-0.007722619455307722,
70,4,0.057370807975530624,0.2182842642068863,-0.02366495504975319,
70,5,0.05662758648395538,0.21772944927215576,-0.023671234026551247,
70,6,0.05566473305225372,0.21733877062797546,-0.023715322837233543,
70,7,0.05303949862718582,0.22057896852493286,0.023014770820736885,
70,8,0.04964914545416832,0.21919342875480652,-0.049834243953228,
70,9,0.05674194172024727,0.23653985559940338,-0.0001240900601260364,
70,10,0.05554166063666344,0.23477162420749664,-0.02100856602191925,
70,11,0.04540621116757393,0.2734726369380951,0.07011213153600693,
70,12,0.036856282502412796,0.2677466869354248,-0.0877777487039566,
70,13,0.046835653483867645,0.34245893359184265,0.08763982355594635,
70,14,0.036518312990665436,0.340859591960907,-0.11716373264789581,
70,15,0.05772794410586357,0.40028074383735657,0.05823485180735588,
70,16,0.04880048334598541,0.4051051437854767,-0.12488624453544617,
70,17,0.061149559915065765,0.4184389114379883,0.05578957870602608,
70,18,0.04938111826777458,0.4259430170059204,-0.14102821052074432,
70,19,0.06237895414233208,0.41874825954437256,0.043489109724760056,
70,20,0.05390053242444992,0.4237368106842041,-0.14080104231834412,
70,21,0.05868987739086151,0.41248413920402527,0.05131248012185097,
70,22,0.053205423057079315,0.41660264134407043,-0.12448087334632874,
70,23,0.044737331569194794,0.40687260031700134,0.045974038541316986,
70,24,0.038518261164426804,0.40732577443122864,-0.04592597112059593,
70,25,0.04731133207678795,0.5121021866798401,0.040433369576931,
70,26,0.05470035597681999,0.5070963501930237,-0.0411970354616642,
70,27,0.03481494262814522,0.6117465496063232,0.05905988812446594,
70,28,0.06846731901168823,0.6130428910255432,-0.0157010518014431,
70,29,0.031504690647125244,0.6271960139274597,0.05820006504654884,
70,30,0.0663057193160057,0.6232556700706482,-0.01565358228981495,
70,31,0.05386665463447571,0.6333484649658203,0.02596508339047432,
70,32,0.0919194296002388,0.6262708902359009,-0.05579879879951477,
71,0,0.05925999581813812,0.22691643238067627,-0.002467899117618799,
71,1,0.05803505703806877,0.21721789240837097,0.0029648863710463047,
71,2,0.05781732127070427,0.21699081361293793,0.002935133408755064,
71,3,0.05767041817307472,0.21689899265766144,0.0029344214126467705,
71,4,0.05752117559313774,0.2170754075050354,-0.013349855318665504,
